Duration_Seconds,Sample_Rate,Estimated_Key,Key_Confidence,Average_Pitch,Pitch_Std,Pitch_Range,Tempo_BPM,Beat_Regularity,Beat_Average_Interval,Beat_Density,Beat_Strength,Average_Spectral_Centroid,Spectral_Centroid_Std,Average_Spectral_Rolloff,Average_Spectral_Bandwidth,Spectral_Contrast_Mean,Spectral_Contrast_Std,Spectral_Entropy,RMS_Energy_Mean,RMS_Energy_Std,Dynamic_Range,Peak_Energy,Valley_Energy,Crest_Factor,Harmonic_Energy,Percussive_Energy,Harmonic_Ratio,Tonal_Energy_Ratio,Average_Chroma,Chroma_Std,Chroma_Max,Chroma_Min,Zero_Crossing_Rate_Mean,Zero_Crossing_Rate_Std,MFCC_1_Mean,MFCC_1_Std,MFCC_1_Delta_Mean,MFCC_1_Delta2_Mean,MFCC_2_Mean,MFCC_2_Std,MFCC_2_Delta_Mean,MFCC_2_Delta2_Mean,MFCC_3_Mean,MFCC_3_Std,MFCC_3_Delta_Mean,MFCC_3_Delta2_Mean,MFCC_4_Mean,MFCC_4_Std,MFCC_4_Delta_Mean,MFCC_4_Delta2_Mean,MFCC_5_Mean,MFCC_5_Std,MFCC_5_Delta_Mean,MFCC_5_Delta2_Mean,MFCC_6_Mean,MFCC_6_Std,MFCC_6_Delta_Mean,MFCC_6_Delta2_Mean,MFCC_7_Mean,MFCC_7_Std,MFCC_7_Delta_Mean,MFCC_7_Delta2_Mean,MFCC_8_Mean,MFCC_8_Std,MFCC_8_Delta_Mean,MFCC_8_Delta2_Mean,MFCC_9_Mean,MFCC_9_Std,MFCC_9_Delta_Mean,MFCC_9_Delta2_Mean,MFCC_10_Mean,MFCC_10_Std,MFCC_10_Delta_Mean,MFCC_10_Delta2_Mean,MFCC_11_Mean,MFCC_11_Std,MFCC_11_Delta_Mean,MFCC_11_Delta2_Mean,MFCC_12_Mean,MFCC_12_Std,MFCC_12_Delta_Mean,MFCC_12_Delta2_Mean,MFCC_13_Mean,MFCC_13_Std,MFCC_13_Delta_Mean,MFCC_13_Delta2_Mean,Onset_Rate,Onset_Strength_Mean,Onset_Strength_Std,Groove_Consistency,Pulse_Clarity
200.68,44100,C,19.27089661,1603.767944,983.3286743,3854.428467,143.5546875,0.01658981585,0.4187064926,2.172613115,1.053531766,4349.608251,1174.937519,9343.266303,4628.385221,16.24437486,5.166150619,-175298976,0.2850547433,0.08868859708,0.550629735,0.551110208,0.0004804951313,3.34952879,0.04326291755,0.01503620856,2.877249082,0.4854111318,0.5049155354,0.2694399953,1,0.0074166134,0.09960203073,0.03880060942,-10.94011688,68.89469147,-0.01772616431,-0.005437191576,98.54981995,29.23295975,-0.00546172075,-0.002019623062,-20.73493576,15.45122719,0.0009887681808,0.0008496432565,25.5465126,13.66252613,-0.001669708872,-0.0007868984831,3.874373674,12.11977863,-0.0001162231929,-0.0002085570595,21.57651901,8.085972786,-0.0009735581698,-0.0004877106112,0.2760497332,7.498643875,-6.72E-05,-0.000230271864,4.956868172,7.088980198,-0.0009726536809,-0.0004145127605,-1.055809498,7.01E+00,-0.0003082054318,-2.98E-05,9.144607544,6.249804497,-0.0001443952642,-0.0001959667279,4.628015995,6.168036938,2.17E-05,-0.0003994197177,1.939030766,6.049355507,0.0001431881974,-8.32E-05,6.233832359,6.09E+00,0.0005238373997,-0.0001046163088,1.594578433,1.053531766,7.91E-01,0.05246861844,0.1099560857
175.4933333,44100,C,20.71871585,1604.982544,1034.760742,3854.409668,156.6051136,0.01712172152,0.38427979,2.535708859,1.261469603,3764.537751,1311.895689,7652.203225,3969.05412,16.84422148,6.112487519,-69362968,0.1796813011,0.09625136107,0.5803390741,0.5803763866,3.73E-05,4.90148592,0.02076511458,0.008181083947,2.538186193,0.4997570023,0.4574871957,2.92E-01,1,0.003035252914,0.08830286669,0.05558464955,-94.52526855,81.03913879,0.00628094608,0.004021445289,111.0747223,35.04601288,0.003441540292,0.002191661624,-32.10235596,21.98252869,-0.001940970775,-0.0008371745353,29.52596092,19.14854813,-0.001113198814,3.47E-05,-9.337732315,14.40927601,-0.0006775139482,7.01E-05,19.45596123,12.74030876,-4.64E-04,8.29E-05,-2.105674982,10.99746227,-2.85E-04,0.0001502322266,3.079058886,10.70860863,-8.42E-04,-0.0001972098544,2.557530165,9.131276131,-0.0009319968522,-0.00015494533,3.406761169,9.64678669,-0.0007806447102,-0.0001145903952,-3.591348171,8.62319088,-0.0006173691945,-8.88E-05,-0.02882810496,9.421356201,-0.0006352972123,-0.0001129454831,-1.339762092,9.18944931,-8.73E-04,-0.0002198625589,5.145494606,1.261469603,1.167280316,0.03376377405,0.1361150146
250.52,44100,C,18.75802148,1527.202026,1057.963867,3854.415283,156.6051136,0.02698056881,0.3943133447,2.506785885,1.005107522,3307.35537,1124.416177,6919.982925,3880.68707,16.46543032,5.49410496,-176617376,0.2690348327,0.1085635796,0.6137464046,0.6141934395,0.0004470051499,3.445502996,0.04601249099,0.01189808082,3.867219538,0.5466872818,0.4934253991,0.2799966633,1,0.005220077001,0.06820764983,0.0320542632,-51.11705399,77.2620163,0.01270493772,-0.0009291390306,126.0032349,31.94432068,0.007316365838,-0.001289035892,-25.88652992,19.2381649,-0.002331567695,0.0001329196093,29.58791351,17.83872795,-0.0002003553091,-0.0002529394696,6.622882843,12.37620544,0.0004825126089,-0.0005295645678,10.78302193,12.86327457,-0.0007172414917,0.0003676242195,-6.388021946,8.151287079,-0.0003091060207,0.0001537320786,4.681221008,10.62324905,-0.0008803998935,-0.0001776377903,-1.480881333,8.863163948,-0.0007634782814,0.0001544728439,7.45416832,7.603336334,0.0006965321372,0.0002659866877,1.783853531,7.543597698,0.0005255060387,0.0001889749983,4.95454073,9.77974987,-0.0003359076218,0.0001798801968,0.7534130216,8.066390038,-0.0007486764807,-5.04E-05,3.105540476,1.005107522,0.6473019719,0.03845663325,0.09078423679
196.56,44100,C,18.85539029,1405.322021,1019.182129,3854.381592,129.1992188,0.0188503636,0.4686551196,2.045177045,1.115103006,3351.60198,1246.340634,7267.787364,3934.256754,16.53643642,6.16497104,-107266752,0.2360342592,0.09189428389,0.5616307855,0.5631447434,0.001513969619,3.945037127,0.02982988954,0.01305544376,2.28486215,0.4649328322,0.5188103914,0.2736118734,1,0.003378009424,0.06895075739,0.04182820362,-79.30950165,89.46208191,-0.01883834973,-0.001058412949,117.8659515,30.80039978,-0.003294181079,0.001123176422,-15.37763214,21.71808243,0.003993921913,0.000131038265,42.43574905,14.59981823,9.27E-05,-0.00139402994,0.7196117043,16.48599434,0.001463118824,0.0003617016191,27.00879669,9.02E+00,0.000831147423,-0.0007848009118,-4.537874699,9.144224167,0.001225796062,-0.0002331337746,8.216692924,8.025675774,0.001365231234,-0.0006883135648,1.77732718,7.444378376,0.001191374846,-0.0001024065714,10.2444191,7.355564117,-0.0005384228425,-0.0002044518915,-1.308836341,7.126032352,-0.0003123671631,-0.0002440957323,4.084449291,6.879363537,7.03E-05,-0.0004273301747,2.980733871,6.717552662,0.0008970912313,-0.0002204881894,4.517704518,1.12E+00,1.019658208,0.04938438136,0.09482381493
228.32,44100,G#,15.87580213,1397.300293,1020.29895,3854.396729,109.9567819,0.02668687778,0.5457354671,1.53293623,1.082954764,3030.077717,1285.70749,6704.599192,3831.123292,17.5971994,5.968936478,-116763672,0.2365485579,0.08465495706,0.5751411319,0.5797104836,0.004569364246,3.980236053,0.03712860867,0.00762222521,4.87109829,0.5882017729,0.5480704308,0.2634913921,1,0.02815186791,0.05307606759,0.03239455831,-96.96154785,92.04354858,0.001532000722,0.003071383573,122.0314407,32.81367874,-0.0004105084518,0.001111115329,-12.98521137,23.43694305,0.0004345732741,0.0002369150316,40.4604454,20.88334084,0.0004615913786,-0.0002469549072,12.85041714,13.13302708,-0.00027901883,-0.0003027380444,26.56759262,12.20046806,-0.0005262072082,-9.77E-05,-2.387175083,9.918412209,-0.0006680633524,-0.0001427614334,7.630819798,9.054278374,-7.61E-04,-0.0001021598728,5.89859581,10.21829224,-0.0006147309905,0.0001324004115,8.672118187,8.635527611,-0.0005896995426,4.16E-05,3.772115707,7.677941322,-0.0004102423263,-7.09E-05,5.733745098,7.706646919,-8.67E-05,-1.62E-06,4.162059307,7.153916836,4.75E-05,4.87E-05,4.011913104,1.08E+00,9.94E-01,0.05202199107,0.1676002443
147.8533333,44100,C,19.97823618,1548.442139,1040.088867,3854.440186,132.5120192,0.0201359644,0.4491381794,2.157543512,1.078718901,3515.673065,1061.969939,7529.462521,4119.717727,15.55382962,5.53671114,-112758664,0.2883917689,0.1002650633,0.6060352325,0.6067442298,0.0007090207655,3.272132874,0.03903378919,0.02059807256,1.895021434,0.4186825338,0.5356950164,0.2689891458,1,0.005153544713,0.07157207853,0.03249894133,-36.44449615,70.24796295,-0.0001738227147,0.0001318884897,117.6275101,30.39386368,-0.004029914737,-0.0018134563,-20.66392517,18.61073112,-0.006800774485,-0.003225316061,32.35451126,14.5063343,-0.002085003536,-0.0008909743628,4.230160236,12.11607265,0.001463381923,0.0004922454245,21.53377533,8.792078018,7.07E-05,-0.0004277761327,-0.0715598315,7.874515533,-0.0004094439209,-0.0005613915273,8.807110786,7.72E+00,0.0007148347795,-0.0002487858001,3.122143984,6.749948502,0.000719379168,-0.0005099454429,9.449341774,7.153959751,0.0005855059135,-0.0001604031568,-1.278751135,6.959347725,0.0009182245121,0.0004338275467,6.008222103,5.993144989,0.0007317789714,0.0002052196942,4.184734821,6.478503704,0.0002022422996,-0.0001572149049,3.462891153,1.078718901,0.9333158731,0.0602330563,0.1116329208
206.6666667,44100,C,23.14450087,1568.554199,1014.407227,3854.404541,135.9991776,0.02256803618,0.4427726646,2.225806452,1.054390669,3809.918024,1106.396321,8154.768336,4192.991465,15.98978956,5.88567847,-137410144,0.2615877092,0.103109844,0.651951611,0.6629254222,0.01097383257,3.556473255,0.03745579347,0.0138687836,2.70072663,0.4737595928,0.5401388407,0.2728027701,1,0.002549526747,0.08014362782,0.03664468447,-41.5750351,66.84178162,-0.02188317105,-0.002498329151,108.3764572,28.98173332,-0.0002567255287,0.0006278447108,-24.9576683,17.05019379,0.004449307453,-0.0008114708471,32.53398514,14.24755478,-0.0007245080196,0.0005247733206,-0.7820525169,11.14042187,1.20E-06,-0.0008426936693,23.24772835,11.47355175,-0.001981507055,-0.0004012034042,-2.382090807,8.16E+00,-0.001335271751,-7.14E-05,8.207509041,8.809469223,-0.001994620543,-7.20E-05,-0.6600216627,7.580541134,-1.10E-03,0.0001125079725,13.15717888,7.954675198,-1.21E-03,-0.000312776072,3.007180452,6.415487289,9.69E-05,-0.000116053714,7.094761372,6.368637085,0.0001498991332,-0.0001583004778,4.691606522,6.14E+00,0.0007530284347,-0.0003277812211,3.198387097,1.054390669,0.8347866535,0.04815749483,0.1348338872
219,44100,C,19.9448441,1316.431274,964.2390747,3854.39502,103.359375,0.02134189265,0.5824757002,1.694063927,1.095637918,2767.743062,971.636154,5838.121207,3543.741232,15.87827282,5.82667611,-169723456,0.2989158332,0.0946739912,0.6377134323,0.6385520101,0.0008385722176,3.186526537,0.04670030996,0.01691519469,2.76084967,0.47498963,0.5362628698,0.2611944079,1,0.00132286665,0.05280079409,0.02559776505,-53.16861725,75.40055847,-0.003986939322,-0.004279352725,141.2708435,31.41163826,-0.004270173609,0.001313040848,-23.1273098,17.82624626,-0.00112534943,0.0002144039754,36.03073502,15.10620499,0.0004850195255,-7.50E-05,1.449361682,12.78988361,0.0003595032031,-0.000177290698,16.6342926,8.145206451,2.63E-03,-0.0003355165827,0.7096883655,8.584552765,0.001838767785,-0.0002741058124,8.144538879,7.664696693,0.0008459727396,0.0001713521779,4.11722517,6.909359932,0.0006050246302,-0.0003066847567,8.928658485,6.8893466,0.0005595430266,-0.0004720259167,0.5275918841,6.327376366,-0.0001334617555,-0.000402789301,5.352111816,6.215358257,-7.53E-05,-0.0002157544077,1.476102352,6.196335316,0.0001907445258,-0.0001283095044,3.383561644,1.10E+00,1.151846409,0.06248858551,0.18971771
197.52,44100,C,21.74579945,1556.168213,1040.468994,3854.39917,132.5120192,0.01538885343,0.4575595519,2.050425273,1.102686763,3472.11946,1076.194202,7523.293366,3976.198448,15.83679573,6.044151032,-148777136,0.2806177437,0.101561591,0.5625770092,0.5632759333,0.0006989495014,3.349728584,0.03673119843,0.01925227605,1.907888613,0.4124259234,0.5346749425,0.2662362754,1,0.004929796327,0.07283555911,0.02973497335,-41.42600632,75.03110504,0.001122674788,0.0001899523195,120.6684265,29.67523193,0.001579233562,0.000289357733,-28.70995903,23.22655678,0.001473466051,0.0003235226322,36.05333328,14.33762455,0.00111975614,0.0003054247063,4.423024654,13.14738655,0.0004919332569,0.0001847452222,23.80115318,8.510466576,-0.0002011719189,-1.59E-05,-4.012794971,8.427134514,-0.0006367693422,-0.0002013004414,9.621232033,7.452372074,-6.51E-04,-0.0002782302035,0.8445037603,7.394258022,-0.0003856949334,-0.0002323257213,10.80211926,7.607933521,-0.000135604103,-0.0001284285099,2.986370564,6.923243999,-6.23E-05,-4.85E-05,6.841856956,6.10731554,-8.95E-05,-3.73E-05,2.726285458,6.13E+00,-6.66E-05,-8.79E-05,4.409680032,1.10E+00,9.57E-01,0.04453800803,0.1666007787
208.52,44100,C,22.27146554,1595.255005,1016.663452,3854.378906,151.9990809,0.01501596133,0.3901609549,2.54651832,1.102161288,3431.474922,1161.536741,7366.567415,3794.055828,16.11164478,6.591861528,-178136912,0.2923573554,0.08069287241,0.5269453526,0.5269697905,2.45E-05,3.25970149,0.04588824511,0.01403090172,3.27051288,0.4988548296,0.4849415123,2.71E-01,1,0.003217160469,0.07810849832,0.04858359971,-28.27336311,65.7826004,-0.009765453637,-0.01207600534,126.9099731,27.40122414,-0.003472692566,-0.001963654999,-34.437603,18.41616631,0.0003384333686,0.002131438116,35.72628784,12.78688526,-0.0008806479746,-4.99E-05,-8.236813545,10.19404697,0.0008516756934,0.001341923024,27.80819321,9.061637878,-8.48E-04,-0.0004181769327,-14.89342403,7.484110355,0.0001617438247,0.0002594580292,11.76703358,7.475787163,-0.0001681272988,-0.0004390491813,-7.116037846,7.082421303,3.68E-05,0.0003297180519,10.65899849,6.660560608,0.0005365272518,0.0003594497975,1.049303174,6.68E+00,-0.0001007351893,-2.03E-05,4.987785816,6.714208126,6.98E-05,-5.63E-05,2.108716011,6.370563984,2.40E-04,0.0001049294224,1.342796854,1.10E+00,8.66E-01,0.05576710193,0.06507141143
238.7333333,44100,C,22.41716781,1832.917603,1100.049683,3854.429932,95.703125,0.03676010696,0.6282783883,1.311086289,1.207309365,3637.609338,1100.916043,7257.984817,3866.610912,17.06870773,5.115146722,-252202848,0.3408773839,0.1111865118,0.7102678418,0.7102678418,0,2.7889781,0.06621284783,0.02466335148,2.684665449,0.5150299037,0.4848282635,0.2797220051,1,0,0.08688796606,0.03836315429,-22.48484993,76.2071228,5.94E-09,8.23E-10,110.8864441,32.60988998,7.42E-10,0,-43.851017,2.65E+01,1.86E-10,-3.59E-10,28.26688194,1.54E+01,-1.86E-10,-2.90E-11,8.167292595,1.25E+01,0.00E+00,8.58E-10,15.48287392,1.15E+01,-3.71E-10,9.97E-10,1.782726049,9.833465576,2.32E-10,3.59E-10,13.76220512,8.95E+00,-6.72E-10,5.80E-11,-1.75132525,1.01E+01,-6.49E-10,-6.84E-10,9.495437622,9.04E+00,-9.28E-11,-4.41E-10,-0.7650177479,9.09E+00,-2.32E-10,-3.65E-10,3.63607502,7.34E+00,-5.10E-10,-8.81E-10,5.274550438,7.97E+00,6.03E-10,-5.10E-10,4.414967886,1.21E+00,1.38E+00,0.05655850584,0.1462679803
270.5733333,44100,C,20.86126577,1908.201416,1137.383545,3854.418945,126.0480183,0.01538317342,0.4723514137,2.091854334,1.181164742,3341.058318,943.7132101,6258.486067,3479.87999,16.59392658,5.294136324,-348846592,0.3710733056,0.1041655168,0.5762650371,0.5762650371,0,2.564861774,0.07487971336,0.02664001472,2.810798487,0.5040686125,0.5254613757,0.2677857578,1,0,0.08722109767,0.03867019863,-17.13393784,82.51888275,0.0001696654799,-3.12E-05,123.4616013,27.63234329,0.0002375846379,-4.38E-05,-48.46327209,26.12257957,2.32E-04,-4.31E-05,48.92730331,13.71248913,2.27E-04,-4.26E-05,7.606375694,12.1042223,2.24E-04,-4.28E-05,10.27057934,10.5874567,2.22E-04,-4.34E-05,1.537517548,10.38820457,2.18E-04,-4.39E-05,5.045268536,8.076844215,2.09E-04,-4.36E-05,4.071652889,8.217991829,1.97E-04,-4.26E-05,10.91806984,7.974464893,1.84E-04,-4.17E-05,-4.918329239,7.634401798,1.73E-04,-4.13E-05,-1.291571021,7.290784836,1.65E-04,-4.14E-05,1.033950448,7.360435009,1.56E-04,-4.14E-05,4.712216035,1.181164742,1.17E+00,0.06500886158,0.1256131381
217.36,44100,C,15.59922966,1464.643921,1101.769409,3854.387939,89.10290948,0.01981348603,0.6732283938,1.426205374,1.103033423,2970.198717,1392.135128,6186.567928,3536.637574,18.56326569,5.643116131,-191370064,0.3511870801,0.1086866707,0.6062280536,0.6062280536,0,2.707231522,0.0919174701,0.01472603995,6.24183214,0.6801330073,0.4298249185,0.2979418039,1,0,0.05784951361,0.03504103112,-71.34527588,99.17066956,-0.0002331134165,-5.03E-05,126.8382111,39.25288391,-0.000328230235,-7.08E-05,-27.15726471,29.04165649,-3.24E-04,-6.97E-05,46.40562439,22.91540146,-3.17E-04,-6.78E-05,12.69086838,14.99944592,-3.07E-04,-6.53E-05,24.39492989,11.77517319,-2.95E-04,-6.23E-05,4.346894741,8.590593338,-2.80E-04,-5.87E-05,5.484257221,9.050779343,-2.63E-04,-5.47E-05,-0.9393471479,9.585131645,-2.44E-04,-5.03E-05,3.255227327,8.846827507,-2.23E-04,-4.58E-05,-5.205864429,8.261803627,-2.01E-04,-4.11E-05,0.277837038,7.347626686,-1.78E-04,-3.65E-05,3.251059294,7.00323391,-1.54E-04,-3.19E-05,3.974972396,1.103033423,1.37E+00,0.04027099073,0.1926880628
255.9066667,44100,C,18.49706761,1695.622681,1178.138672,3854.427246,123.046875,0.01871210455,0.4858219258,1.594331267,1.044830918,2944.205695,1202.534075,5750.419328,3514.878703,18.17005001,5.580701636,-274121312,0.3775157034,0.110542953,0.6577416658,0.6577416658,0,2.513057947,0.09659208357,0.01863303035,5.183917013,0.6242291359,0.4935463667,0.2777774632,1,0,0.06505422797,0.03892647617,-57.2964325,107.116539,7.89E-05,3.24E-05,123.4189987,33.09770584,0.0001109872319,4.56E-05,-27.86299515,3.20E+01,1.09E-04,4.48E-05,49.72892761,17.46103477,1.06E-04,4.35E-05,16.34703636,15.74039745,1.02E-04,4.17E-05,19.58911133,11.96311665,9.71E-05,3.95E-05,8.263626099,10.3169508,9.10E-05,3.68E-05,6.849477768,9.11E+00,8.41E-05,3.38E-05,4.571501255,8.58E+00,7.65E-05,3.05E-05,6.531926155,7.64E+00,6.83E-05,2.69E-05,-1.223246217,9.14E+00,5.97E-05,2.30E-05,6.388808727,7.71E+00,5.08E-05,1.91E-05,7.058085918,8.35E+00,4.17E-05,1.50E-05,2.551711562,1.04E+00,1.22E+00,0.06260430015,0.09436973184
198.0533333,44100,C,24.11589764,1808.62207,1100.662964,3854.423096,114.84375,0.02205133821,0.5231746032,1.863134509,1.287342668,2792.662861,846.4201592,5176.744108,2990.786525,16.69559984,5.447196608,-225050304,0.3766936362,0.1142181233,0.7348201275,0.7348201275,0,2.51300931,0.06841792166,0.03449741378,1.98327683,0.4415629951,0.5045496821,0.2912602723,1,0,0.07128923424,0.03419429565,-35.75348663,66.96997833,-2.93E-05,-2.29E-05,143.0166473,33.30997467,-4.14E-05,-3.22E-05,-58.59391022,2.18E+01,-4.14E-05,-3.16E-05,41.84690857,1.52E+01,-4.14E-05,-3.06E-05,11.56754208,1.49E+01,-4.14E-05,-2.92E-05,7.850837708,1.32E+01,-4.14E-05,-2.75E-05,9.31566143,1.01E+01,-4.15E-05,-2.55E-05,1.138399601,9.98E+00,-4.15E-05,-2.31E-05,6.924652576,9.46E+00,-4.15E-05,-2.04E-05,5.388655663,7.90E+00,-4.15E-05,-1.74E-05,-0.5985499024,8.00E+00,-4.15E-05,-1.42E-05,-1.81959343,7.85E+00,-4.15E-05,-1.08E-05,3.672317505,7.24E+00,-4.14E-05,-7.15E-06,4.49373906,1.29E+00,1.30E+00,0.04013939888,0.1005135998
321.56,44100,C,15.17270955,1536.648682,1097.544556,3854.375732,97.50884434,0.01511091573,0.6203202611,1.312352283,1.03282392,2799.20147,1166.097692,5690.041442,3438.642552,18.1126548,5.72090856,-296734848,0.3462740481,0.121485129,0.6656502485,0.6656502485,0,2.693852425,0.08916068822,0.01492279116,5.974799665,0.6620923295,0.4970045984,0.2769989073,1,0,0.05522181159,0.03200291017,-69.80151367,103.5881348,-3.31E-09,8.78E-10,133.0526428,35.17443466,-1.10E-09,-4.99E-10,-29.61422539,3.19E+01,1.10E-09,3.87E-10,44.22073746,2.01E+01,6.89E-10,-5.77E-10,10.41165352,1.48E+01,8.26E-10,2.67E-10,24.70782471,1.15E+01,1.38E-09,-6.50E-10,4.859550476,9.50E+00,5.16E-10,-4.39E-10,1.386733413,9.13E+00,-1.10E-09,-3.53E-10,6.380003929,9.92E+00,2.75E-10,4.69E-10,4.127434731,8.06E+00,1.72E-10,2.71E-10,0.0004288878408,8.80E+00,1.89E-10,-6.89E-11,1.5300529,7.80E+00,-7.40E-10,1.59E-10,3.59516573,7.76E+00,1.21E-10,2.50E-10,3.439482523,1.03E+00,1.26E+00,0.05832558353,0.1487049758
231.3333333,44100,C,20.08020314,1823.960815,1062.907959,3854.393555,123.046875,0.01955670673,0.4810492548,2.005763689,0.9948359728,3574.684201,858.1016043,6865.955726,3735.296868,17.14108443,5.448102225,-305577952,0.3818690181,0.0905655995,0.5980187058,0.5980187058,0,2.518860579,0.08485462517,0.02231083997,3.803291356,0.5508939092,0.4770724177,0.2765233219,1,0,0.09283577753,0.03163831326,0.3215961456,74.2337265,-1.53E-09,-3.11E-10,113.2413025,26.25998878,-1.53E-09,4.79E-11,-47.16468048,1.63E+01,9.57E-10,7.36E-10,41.13760757,1.34E+01,-1.91E-10,4.31E-10,10.28033447,1.30E+01,2.87E-10,5.92E-10,21.82398415,1.04E+01,3.83E-10,-2.39E-10,2.082421064,7.16E+00,-2.39E-10,3.95E-10,2.367914438,6.68E+00,-5.26E-10,8.97E-11,1.305595398,7.20E+00,2.87E-10,-5.38E-11,7.094706535,7.29E+00,4.79E-10,2.33E-10,-1.231279731,7.65E+00,6.70E-10,-4.40E-10,0.3230288029,6.44E+00,-2.39E-10,-2.27E-10,1.81598258,6.46E+00,-4.31E-10,4.31E-10,2.71037464,9.95E-01,6.79E-01,0.035172474,0.138975352
163.72,44100,C,12.18448255,673.1040039,781.68573,3854.12793,139.6748311,0.02236889515,0.4214646893,2.211092108,0.9131038189,1878.931399,1166.165974,3857.811835,3210.18099,17.12973218,4.892296461,-71358528,0.269094348,0.1102941558,0.5167450905,0.5167450905,0,3.321819544,0.06157359481,0.00461603282,13.33907186,0.7280051207,0.5014757514,0.2985351682,1,0,0.0232651023,0.02811044219,-191.3765106,84.41322327,-2.16E-09,2.50E-09,134.7767944,37.63586426,-1.08E-09,-6.76E-11,2.004234314,2.92E+01,9.47E-10,6.76E-11,63.07964325,1.91E+01,5.41E-10,-3.38E-10,20.16499138,1.78E+01,-5.41E-10,8.45E-11,25.20496941,1.28E+01,2.71E-10,7.78E-10,10.58495998,1.18E+01,-5.41E-10,-4.82E-10,8.706321716,1.04E+01,1.08E-09,-5.92E-11,7.543607712,9.36E+00,-4.73E-10,-2.28E-10,8.429329872,8.84E+00,7.44E-10,-1.48E-10,2.471478701,8.91E+00,-2.03E-10,-7.19E-11,2.618503809,9.22E+00,3.04E-10,-9.59E-10,3.097938299,9.30E+00,-4.73E-10,-1.78E-10,2.021744442,9.13E-01,8.21E-01,0.04124016732,0.1128776297
240.2,44100,G#,18.1975777,1870.395874,1163.279053,3854.399414,112.3471467,0.02882676236,0.5275218075,1.852622814,1.090329051,3160.875686,1090.692084,6109.438066,3347.335728,18.62874407,6.051970493,-237362560,0.339733243,0.08761772513,0.5759446621,0.5759518147,7.14E-06,2.850073814,0.07270408422,0.01795860752,4.048425454,0.5906055635,0.5276032686,2.71E-01,1,0.003895748174,0.07890396081,0.03871372289,-48.09856033,80.91583252,1.86E-05,4.36E-07,124.413147,34.80736923,2.62E-05,5.61E-07,-48.43841934,2.67E+01,2.62E-05,3.96E-07,51.53154755,1.55E+01,2.61E-05,1.22E-07,11.25625515,1.25E+01,2.59E-05,-2.50E-07,17.06405449,1.09E+01,2.58E-05,-7.18E-07,8.982960701,1.11E+01,2.55E-05,-1.27E-06,11.34392357,9.04E+00,2.53E-05,-1.89E-06,3.875166178,9.49E+00,2.50E-05,-2.58E-06,10.03410053,7.96E+00,2.47E-05,-3.30E-06,-0.5759379268,7.68E+00,2.43E-05,-4.06E-06,2.282580853,7.77E+00,2.39E-05,-4.83E-06,2.526252508,7.65E+00,2.35E-05,-5.60E-06,3.180682764,1.09E+00,1.14E+00,0.05522328367,0.1636121422
157.76,44100,C,23.5676183,1935.68811,1111.918945,3854.380615,139.6748311,0.04092529988,0.4372656628,2.262931034,1.381567121,3843.374054,1103.132166,7568.007373,3885.710016,16.66553354,6.122807573,-154675616,0.3149258196,0.1389398277,0.6445340514,0.6445340514,0,2.872124434,0.05021094158,0.03011123464,1.667515199,0.4237619496,0.5145889521,0.2894317806,1,0,0.09312938084,0.04461238983,-51.15801239,112.5086746,-8.57E-06,9.35E-06,99.38822174,31.48935127,-1.21E-05,1.32E-05,-43.06927872,3.45E+01,-1.21E-05,1.31E-05,41.74747849,1.96E+01,-1.21E-05,1.29E-05,10.47184086,1.27E+01,-1.21E-05,1.26E-05,22.08073616,1.16E+01,-1.22E-05,1.23E-05,0.08487354964,1.05E+01,-1.22E-05,1.19E-05,9.820285797,1.09E+01,-1.22E-05,1.14E-05,-2.312078238,8.09E+00,-1.22E-05,1.09E-05,12.15134239,8.83E+00,-1.22E-05,1.03E-05,-1.352608085,7.93E+00,-1.22E-05,9.74E-06,2.197598934,7.50E+00,-1.22E-05,9.11E-06,1.784958363,7.93E+00,-1.21E-05,8.45E-06,4.956896552,1.38E+00,1.82E+00,0.04893731349,0.1177553535
225.0666667,44100,F,16.87067966,1672.842163,1162.820801,3854.384521,120.1853198,0.01297801348,0.5044193677,1.892772512,1.147376657,3196.255208,1056.282783,6374.165796,3588.987408,18.65872311,5.751674699,-186478880,0.3009653091,0.101984784,0.5711703897,0.5711703897,0,3.110836506,0.06119509414,0.01507727988,4.058762205,0.605994236,0.4463255107,0.2934164405,1,0,0.0703946862,0.03910110658,-67.12493896,97.25247955,-1.57E-09,-1.28E-09,115.1103897,29.51188278,-2.36E-09,-1.97E-09,-34.60357285,2.44E+01,1.97E-10,2.46E-11,53.65955353,1.43E+01,1.97E-10,9.59E-10,6.65842247,1.52E+01,1.97E-10,-4.12E-10,22.68019104,1.03E+01,0.00E+00,-5.41E-10,1.071357489,9.61E+00,5.90E-10,-4.49E-10,9.52153492,9.191129684,4.92E-11,3.69E-11,-0.5058634281,8.91E+00,-8.36E-10,-6.76E-11,5.308615685,8.28E+00,8.36E-10,-4.86E-10,-6.606878281,8.39E+00,-2.71E-10,-8.61E-10,-2.104664326,7.10E+00,3.69E-10,-4.92E-10,-3.384172201,7.97E+00,-3.44E-10,-2.52E-10,5.251777251,1.15E+00,1.21E+00,0.05299246381,0.1530205011
